external_identify,subject,price,posted_date,body,category,category_name,rooms,size,toilets,floors,width,length,location,longitude,latitude,owner,street_name,ward,ward_name
97525323,Galaxy Note 10 Plus bán gấp,7300000,1659354775354,"Cần bán do được tặng điện thoại khác:
Galaxy note 10 plus Hàn 256Gb ( có thể up 2 sim)
Mua được gần 2 tuần. Tình trạng 99% k trầy xước. Có dán màn hình + ốp lưng. 
Bạn nào cần liên hệ mình nhé. Có giao lưu. Có fix nhẹ. Mấy anh chị cửa hàng vui lòng không ib nhé. Cảm ơn.",5010,Điện thoại,,,,,,,,,,False,,9455,Phường 7
97531807,Dư dùng để lại anh em nào cần,700000,1659354775000,Mình dư cặp loa ariang tse t3.thùng cũ theo thời gian nhưng chất âm quá hay.Loa 3 đường tiếng treb nghe tí tách.bass nghe sâu và mềm.anh em nao cần sử dụng liên hệ cho mình nhé.cám ơn chợ tốt đã duyệt tin!,5020,Tivi,,,,,,,,,,False,,9435,Phường 4
97531806,xe đẩy 2 chiều - 3 tư thế,950000,1659354770000,"Mới nhận hàng mà cho bé ngồi bé la quá, nhất định không chịu ngồi 🥲
Pass lại cho mẹ nào cần ạ. Xe đẩy 2 chiều, 3 tư thế: ngồi, ngả, nằm",11010,Mẹ và bé,,,,,,,,,,False,,9314,Phường Tân Sơn Nhì
97531805,trục chính đường nhựa Thái Sơn Điện Tiến 580tr,579666660,1659354770000,"-Đất dân chính chủ
-Mặt tiền đường chính Thái Sơn Điện Tiến Điện Bàn Cách Ngã tư chợ Lệ Trạch Hoà Tiến Đà Nẵng đúng 2km(không quảng cáo,nói thêm)
-GIá rẻ dao động từ 579tr đến 959tr cam kết rẻ hơn so với thị trường
-Gần đường nhựa và đường nhựa từ 3m đến 10m và được quy hoạch tương lai hơn 25m
-Xung quanh dân cư hiện hữu- view rất đẹp-đất đẹp y hình
-DT: 108,7m2 đến 144,34m2(ngang từ 5 và 6m trở lên)
-Liên hệ0906567423gặp Nghĩa",1040,Đất,,,,,,,,,,False,,6976,Xã Điện Tiến
97531804,iPad Mini 5 bản 4G/LTE max option 256GB,8200000,1659354769000,"Máy còn đẹp 97-98% nguyên zin, đã dán màn chống trầy, pin còn 90% cực trâu, bản 4G + Wifi bao ngon, dung lượng 256gb. 

Máy bán kèm cáp lightning + ốp.",5040,Máy tính bảng,,,,,,,,,,False,,9218,Phường Đa Kao
97531803,reno6 z 5G 8g/128,5200000,1659354769000,"reno6 z 5G 8g/128 
bảo hành  8tháng tgdd
----
--máy nguyên zin,ngoại hình đẹp, kèm sạc
--Nhận giao lưu:điện thoại-laptop-PC
-- Quí khách Liên hệ: Lê Minh -- Mobile,Tp Bến Tre",5010,Điện thoại,,,,,,,,,,False,,9914,Xã Sơn Đông
97531801,Bàn Ăn và bà sofa,2500000,1659354768000,"Gỗ MDF. Bàn ăn 1m2 kèm 4ghế và 1 bàn sofa. Giá không bao gồm vận chuyển. Lấy hàng tại chung cư sky garden 3, đường phạm văn nghị, p.tân phong, Q7",14070,Bàn ghế,,,,,,,,,,False,,9474,Phường Tân Phong
97531802,nhà cấp bốn 5x25m hẻm 3.5m giá 1.35 tỷ,1350000000,1659354768000,"- diện tích : 125m2 ngang 5m

- pháp lý : quy hoạch đất ở có giấy biên nhận đống thuế đầy đủ , có thể sang tên biên nhận. có sẵn nhà cấp 4 gồm pk pn và bếp , sân đậu xe hơi . có thể xin sửa chữa xây thêm vì đã làm sẵn dàn móng chưa sử dụng

- vị trí : mặt tiền hẻm bê tông 3.5m cách hẻm 6m vài bước chân , cách đường nguyễn văn tiên khoảng 400m , 700m ra đường đồng khởi , khu dân cư an ninh , phù hợp cho gia đình trẻ tài chính trung bình .

- giá : 1.35 tỷ tl , cam kết thông tin chính xác , hỗ trợ tư vấn pháp lý miễn",1020,Nhà ở,1,,,,,,,,,False,,8965,Phường Tân Phong
97531799,váy sét đồng giá,50000,1659354767000,"Sét đồng giá 30k 50k tuỳ trọn ạ
Miễn phí ship đơn 250k ạ",3030,Quần áo,,,,,,,,,,False,,233,Phường Xuân Đỉnh
97531798,Vivo zin,1300000,1659354767000,Vivo zin mua TGDD còn bảo hành 6 tháng.2/32.may zin.pin trâu.ko zin trả lại.,5010,Điện thoại,,,,,,,,,,False,,9475,Phường Phú Mỹ
97531800,Studio Cửa Sổ To Full Chu Văn An Bình Thạnh,6500000,1659354767000,"Chu Văn An, P12, Bình Thạnh

Full NT: giường, nệm, tủ lạnh, máy nước nóng, kệ bếp, tủ quần áo,

Nước 100k/người
Dịch vụ 150k/phòng
Điện 4k/kwh
Xe 100k/chiếc

Có thang máy",1010,Căn hộ/Chung cư,1,,,,,,,,,False,,9283,Phường 12
96972094,Ford Focus Titanium 2016 mới 98% chạy kỹ 35k km,535000000,1659354766342,"+ Ford Focus 1.5L Ecoboost Titanium sản xuất 2016, màu xám nâu , biển số Sài Gòn
+ Xe đẹp,FULL option: - Hỗ trợ tự động lùi chuồng, đèn pha tự động, gạt mưa tự động, giới hạn tốc độ, ga tự động, hệ thống chống trộm, gương điều khiển điện gập điện, cửa sổ trời điều khiển điện, điều hòa 2 vùng độc lập, 7 túi khí..và  nhiều tính năng an toàn khác.
+ Động cơ 1.5L Ecoboost công suất 180 mã lực, hộp số tự động 6 cấp tích hợp lẫy chuyển số thể thao...",2010,Ô tô,,,,,,,,,,False,,9246,Phường Linh Tây (Quận Thủ Đức cũ)
97435712,Nhà Mới MT Cao Xuân Dục Tiện KD - 3x16M Nở Hậu 6M,16500000,1659354766328,"Cho thuê nhà mới mặt tiền đường Cao Xuân Dục P12 Q8.
- Diện tích : 3x16m, nở hậu 6m. Diện tích sử dụng : 140m2.
- Kết cấu : 1 trệt 2 lầu. 5PN 3WC.
- Nhà mới mặt tiền đường sầm uất, đông dân cư.
- Nhà thoáng mát, sạch sẽ, nở hậu 6m tiện kinh doanh online, làm văn phòng, spa, nail.....
- Tiện ích xung quanh : chợ, bệnh viện, siêu thị, cửa hàng tiện lợi....
- Giá 16,5tr/ tháng có thương lượng cho khách thuê thiện chí.
- Nhà đang trống, dọn vào ở ngay.",1020,Nhà ở,5,,,,,,,,,False,,9449,Phường 12
97531796,blackberry k1 bạc hư cảm biến,1400000,1659354766000,"dư dùng cần bán 1 em k1 hư cảm biến còn lại mọi chức năng đều ok , loa nghe goi to rõ sóng sáng đầy đủ

phụ kiện máy trần
 có fix nhẹ xăng xe cho anh em ở xa",5010,Điện thoại,,,,,,,,,,False,,9268,Phường 12
97531797,iPhone,2100000,1659354766000,"Mình cần bán iPhone 7 quốc tế icloud chính chủ reset thoải mái,vân tay đầy đủ,ngoại hình đẹp keng",5010,Điện thoại,,,,,,,,,,False,,9418,Phường 7
97528110,"Đẹp 99% , Fullbox, Xiaomi 11 Ultra 5G (12-256G)",13400000,1659354761160,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Xiaomi_Mi11_Ultra #xiaomi #Mi11ultra 


📱📱Xiaomi Mi 11 Ultra bản ram 12/256gb màu Black Gốm máy được ns là đẹp keng
☘️Máy đẹp leng keng 99% 
☘️Màn hình : 6.81 inch, AMOLED, 1B colors, 120Hz, HDR10+, 1700 nits (peak)
☘️Bản xách tay nội địa ram 12-256G . Máy hiện tại đang room gốc . Shop hỗ trợ unlock cài tiếng việt miễn phí luôn cho KH nhé . 
☘️Chip snap 888 
☘️Pin 5000mAh 
☘️Hoạt động hoàn hảo không lỗi lầm gì 
💰 Giá : yêu thương chỉ có 1xxxx


￼
☎️ Alo qua sdt *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Store - Hiếu Android để được hỗ trợ nhanh nhất nhé


==> Bên e có nhận cod , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎


Bao test 1 tuần - bảo hành 1tháng 
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97528958,"S21+ Chính Hãng BH T3-23 Fullbox, Galaxy S21 Plus",11500000,1659354761160,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Samsung_galaxy_S21plus_5G #SamsungS21plus #GalaxyS21plus #S21plus  

📱📱 Samsung galaxy S21 plus 5G màu tím Fullbox đẹp leng keng còn bảo hành cực dài đến tận 28/3/2023.

☘️Máy ngoại hình đẹp 99.9% như mới – Fullbox 
☘️Bản chính hãng ram 8/128gb 
☘️Máy nguyên zin, nguyên áp suất 
☘️Hoạt động hoàn hoản không lỗi lầm gì 
 
💰 Giá : yêu thương chỉ có 11xxxx
￼
☎️ Alo qua sdt  *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Store - Hiếu Android để được hỗ trợ nhanh nhất nhé


==> Bên e có nhận cod  , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎


Bao test 1 tuần - bảo hành đến 28/3/2023
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97528258,"(8-256GB) Fullbox , đẹp 99.9% Xiaomi 12S Ultra 5G",22500000,1659354761141,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Xiaomi_Mi12S_Ultra #xiaomi #Mi12Sultra                                                               

 📱📱Xiaomi Mi 12S Ultra bản ram 8/256gb màu Đen đẹp leng keng – Fullbox                                                                                           
   
☘️Máy ngoại hình đẹp 99.9% như mới  
       
☘️Màn hình : LTPO 2.0 AMOLED, 1 tỷ màu, 120Hz, HDR10+
6.73 inches, Quad HD+ (1440 x 3200 pixels)
Corning Gorilla Glass Victus 

☘️Bản xách tay ram 8-256G
☘️Chip Qualcomm SM8475 Snapdragon 8+ Gen 1
☘️Pin 4860 mAh                                                                                                           
☘️Hoạt động hoàn hảo không lỗi lầm gì 

   
💰 Giá : yêu thương chỉ có 2xxxx
￼
☎️ Alo qua sdt *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Sotre - Hiếu Android để được hỗ trợ nhanh nhất nhé

==> Bên e có nhận cod  , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎

Bao test 1 tuần - bảo hành 1 tháng
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97527858,Xiaomi Mi 12S Ultra 5G (12-256GB) Black đẹp 99.9%,23700000,1659354761139,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Xiaomi_Mi12S_Ultra #xiaomi #Mi12Sultra                                                               

 📱📱Xiaomi Mi 12S Ultra bản ram 12/256gb màu Đen đẹp leng keng – Fullbox                                                                                           
   
☘️Máy ngoại hình đẹp 99.9% như mới  
       
☘️Màn hình : LTPO 2.0 AMOLED, 1 tỷ màu, 120Hz, HDR10+
6.73 inches, Quad HD+ (1440 x 3200 pixels)
Corning Gorilla Glass Victus 

☘️Bản xách tay ram 12-256G
☘️Chip Qualcomm SM8475 Snapdragon 8+ Gen 1
☘️Pin 4860 mAh                                                                                                           
☘️Hoạt động hoàn hảo không lỗi lầm gì 

   
💰 Giá : yêu thương chỉ có 23xxxx
￼
☎️ Alo qua sdt *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Sotre - Hiếu Android để được hỗ trợ nhanh nhất nhé

==> Bên e có nhận cod  , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎

Bao test 1 tuần - bảo hành 1 tháng
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97528435,Xiaomi Mi 11 Lite 5G NE (8-128GB) BH T8-23 TGDĐ,5450000,1659354761138,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Xiaomi_Mi11_lite_5G #xiaomi #Mi11lite #Mi11lite5G #Mi11lite                                                                

 📱📱Xiaomi Mi 11 Lite 5G NE bản chính hãng ram 8/128gb màu xanh đẹp leng keng bảo hành máy đến tận T8/2023 tại thế giới di động 
   
☘️Máy ngoại hình đẹp 99% như mới 
☘️Hỗ trợ sóng 5G        
☘️Màn hình 90Hz
☘️Bản chính hãng ram 8/128
☘️Chip snap 778G                             
☘️Pin 4250mAh                                                                                                             
☘️Hoạt động hoàn hảo không lỗi lầm gì 

   
💰 Giá : yêu thương chỉ có 5xxxx
￼
☎️ Alo qua sdt *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Store - Hiếu Android để được hỗ trợ nhanh nhất nhé

==> Bên e có nhận cod  , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎

Bao test 1 tuần - bảo hành đến T8/2023
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97528635,iphone 12 64GB Trắng đẹp 99% Quốc Tế BH T3-2023,11950000,1659354761134,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Iphone_12 #Iphone12 #12

📱📱Iphone 12 bản quốc tế 64gb màu xanh Bản Quốc Tế   đẹp 98.5%  còn BH dài T3-2022  
☘️Máy ngoại máy đẹp 98.5% chỉ khẽ phây cực nhẹ ở viền như ảnh chụp  
☘️Máy quốc tế 64GB - Nhật  
☘️Máy nguyên zin, nguyên áp suất
☘️Pin 99%  
☘️Hoạt động hoàn hảo không lỗi lầm gì


💰 Giá : yêu thương chỉ có 11xxxx

￼
☎️ Alo qua sdt *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Store - Hiếu Android để được hỗ trợ nhanh nhất nhé

==> Bên e có nhận cod  , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎😎

Bao test 1 tuần - bảo hành 6 tháng
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97341638,Cần bán đôi nghê như hình,850000,1659354760328,"Nghê là linh vật rất linh thiêng, ace lấy về siêu tầm trưng bầy cho căn nhà của mình thì  rất có ý nghĩa, nghê là linh vật thu hút tài lộc giữ của cho nhà bạn mang đến cho nhiều sự may mắn,anh em nào cần lấy sử dụng mình nhượng lại với giá bình dân, cảm ơn mọi người đã ủng hộ mình trong thời gian ❤",4010,Đồ sưu tầm,,,,,,,,,,False,,9526,Xã Phước Kiển
97431331,"Nhường lại dh siêu phẩm PT, mình là người dùng!",17000000,1659354760327,"Mình là người dùng, book chiếc dh PT này sau hơn 20 ngày chờ đợi cuối cùng về ướm thử lên tay ko hợp(hụt hẫn ghê) nên muốn nhường lại cho người hữu duyên hơn! Hàng siêu cấp nhất thị trường bao ACE test!Mình giao dịch tại nhà để an toàn đôi bên!Hi vọng gặp được người nhiệt tình và cùng đam mê! Sẵn sàng fixx chút cho ACE hữu duyên! Cò lái xin phép tha cho em nhé! Cảm ơn ACE đã đọc tin! Cảm ơn Chợ tốt đã duyệt tin! Trân trọng!",3050,Đồng hồ,,,,,,,,,,False,,9438,Phường 7
95108334,1 LÔ DUY NHAT 80m gần trường ĐH NGUYỄN Tất Thành,3150000000,1659354760327,"♥️ Còn 1 lô   . Quá rẻ cho 1 lô đất đẹp tiềm năng tăng giá rất lớn.

✅ Đường Thông 2 đầu xe hơi ra vào Thoải Mái
Từ Đường .T15 vào 30m Cách quốc lộ tầm 200m

✅ Đường đã làm cống chuẩn bị đổ nhựa 

✅  Lô 4x20 CN 77m đất ở. Sổ hồng riêng sang tên ngay

✅ Đất ở đô thị 100% Xin phép xây dựng tự do. 

 ✅ Bán kính xung quanh 1km có đầy đủ tiện ích

✅ Trường đại học Nguyễn tất thành . Qua Vườn lài về gò vấp 3 Phút

✅ Giá trên còn thương lượng cho khách thuện chí

☎️/ Zalo  .Gặp hiếu Thương lượng chính chủ
♥️ Cam kết thông tin chính sát 100%",1040,Đất,,,,,,,,,,False,,9232,Phường An Phú Đông
97412963,bán lỗ Lô Đất mt Võ Nguyên Giáp 102m2 SHR 670tr,875000000,1659354760309,"Vì kẹt vốn làm ăn nên bán lỗ lô đất gần Cổng số 11- Mặt tiền Đường Võ Nguyên Giáp-Biên Hoà-Đồng Nai với giá cực lỗ chỉ 875tr ( Có thương lượng thêm cho khách thiện chí) 
Diện tích 102m2 (Full thổ cư, nở hậu)
ĐÃ CÓ SỔ, pháp lí rõ ràng , hỗ trợ xin GPXD tự do
- Cách chợ Cổng số 11 5 phút đi xe 
- điện âm , nước máy , ưu đãi tốt nếu khách thiện chí
Liên hệ trực tiếp chính chủ để mua, miễn cò lái",1040,Đất,,,,,,,,,,False,,8992,Phường Phước Tân
97522009,CHO THUÊ CĂN BCONS GARDEN DỌN VÀO Ở NGAY 3TRIỆU5.,3500000,1659354760309,"Vị trí: Mặt tiền Phạm Hữu Lầu, Lý Thường Kiệt, Nguyễn Trãi, gần Khu CN Sóng thần và Vincom Dĩ An, sau lưng trường tiểu học Dĩ An C. Tổng quan dự án. - Gồm 4 block căn hộ cao 28 tầng. - Thiết kế: 1300 căn hộ, TTTM, và shophouse. - Nhận nhà T3/2022. - Pháp lý hoàn chỉnh - sổ hồng riêng từng căn. * Tiện ích: Công viên lớn Dĩ An, vườn treo trên sân thượng, hồ bơi, khu vui chơi trẻ em đầy đủ,... Dễ dàng di chuyển đến siêu thị BigC, bệnh viện, các trường học lân cận từ cấp 1 - 3 chỉ từ 5 phút.",1010,Căn hộ/Chung cư,1,,,,,,,,,False,,8937,Phường Dĩ An
96949752,chung cư sơn ki lầu4-58m2-2pn-1wc.q tân phú,1550000000,1659354760308,"🏡🏡🏡🏡🏡
Chính chủ bán gấp chung cư sơn kì lầu 4,q.tân phú
Dt:58m2
2pn-1wc
Chung cư hk phát sinh chi phí quản lí.
View công viên thoáng mát
Duới chung cư có bán đồ ăn sáng,chợ,sthi..
Gần trường cấp 1,2,3
Cách eoan nhật 5phút…
Hàng xóm thân thiện,dễ gần.
Sổ hồng vĩnh viễn
Giá:1ty550
Bớt lộc cho người thiện chí.
Miễn trung gian-quảng cáo.
Xin cám ơn
👉👉👉👉👉👉

Chính chủ bán gấp chung cư sơn kì lầu 1,q.tân phú
Dt:58m2
2pn-1wc
Chung cư hk phát sinh chi phí quản lí.
View công viên thoáng mát
Duới chung cư có bán đồ ăn sáng,chợ,sthi..
Gần trường cấp 1,2,3
Cách eoan nhật 5phút…
Hàng xóm thân thiện,dễ gần.
Sổ hồng vĩnh viễn
Tặng nội thất : 2 bộ bàn ghế gỗ ( có thể kéo ra làm giường ) , 2 giường gỗ , 2 tủ quần áo , 1 tivi , 1 máy giặt , máy nước nóng , 2 bàn học giá sách , kệ - tủ bếp 
Mua nhanh tặng thêm 1 loa kẹo kéo mới mua 15 ngày , 1 nồi chiên ko dầu 
Giá:2ty170
Bớt lộc cho người thiện chí.
Miễn trung gian-quảng cáo.
Xin cám ơn
Nhận kí gửi mua bán nhà đất-nhà phố-chung cư các quận lận cận
Uy tín chất lượng-Hổ trợ vay vốn ngân hàng-tư vấn pháp lí rõ ràng.
Nói không với nhà ảo,giá ảo.
Liên hệ số dt..",1010,Căn hộ/Chung cư,2,,,,,,,,,False,,9316,Phường Sơn Kỳ
